age,GPA,attendance,course_completion,assignment_delays,LMS_logins,forum_posts,night_study_hours,engagement_score,sentiment_score,motivation,emotional_exhaustion,depersonalization,personal_accomplishment,autonomy,competence,relatedness,O,C,E,A,N,burnout_score,burnout_level,dropout_status,time_to_dropout,gender_M,income_level_Low,income_level_Medium,nationality_DE,nationality_IN,nationality_UK,nationality_US,burnout_level_code,engagement_index,procrastination_score,behaviour_drift,motivation_proxy,sentiment_stress,cluster
-1.589772270393508,1.132810636725769,-1.1844942299767325,1.6041230091179366,-0.707992976360519,-0.041978287172888,0.0040908743248347,1.1712053479363478,0.6611549903940925,1.29637404342642,0.2312506352606606,-0.684072904057957,-0.8782139387752971,1.121680916721314,1.467554999877448,-0.2618742265358638,-0.9126752357120268,0.316451496226683,-1.561223131136559,0.5182060097309695,0.4091155189696793,-0.5705820971180036,0,Low,0,28,False,False,False,False,False,False,True,1,0.1568396129677184,-0.7190463264742817,1.1425159428038445,0.0976685125431858,0.2027414525741101,1
0.4279490929730858,-0.4216765086819981,-0.5515994330109363,-0.0195298959359675,0.0002360763509037,0.0442784672919533,0.0040908743248347,-1.3701518767192082,-0.9377873791804104,0.8476000050057454,-0.7536619113851142,0.882870308105474,-1.4952742439496025,-1.1348554421295545,-0.2776874682643372,-0.2618742265358638,-1.5051932420171732,-1.5065182476247212,-1.6987758299151106,-0.3078762800584697,0.9244897520371328,0.4284648045336289,32,Medium,0,1,True,False,True,False,False,False,False,2,-0.2213317908096969,0.0002400867588929,0.5958779003028896,-0.6815849789391247,0.1345494305358502,2
1.004440911077827,-1.3705193117231032,-1.2538235762459522,1.1550275247413246,-0.707992976360519,-0.8182890773564612,1.3190147644503232,0.5873002527726675,1.4589612163943977,-0.4456453256634187,-0.932571849233944,0.7466143766130017,-1.0153384510362538,0.232742351113396,-1.4411824470255274,0.321797897986864,-0.9126752357120268,1.6234864069125954,-1.045400510716991,-0.3078762800584697,1.6116553961270703,-0.6394818834388059,17,Low,0,62,True,False,False,True,False,False,False,1,0.8196754169846456,-0.7153943385512324,0.435534498889491,-0.6773532615835635,1.0793395836236932,1
-0.7250345432363964,-0.6841223903742183,0.6319769500592217,-0.5031711868030879,0.0002360763509037,0.3893054851513191,-0.434217089050328,-1.7557027210986866,1.7307025589719982,0.6795448263754168,-1.5180560541143309,-0.2071771438343041,-1.289587475558167,0.1643624614512485,0.8858075104968528,1.4891421470323194,0.2723607768982655,0.4884297739485136,0.9147254468773672,-1.4437394285189489,1.130639445264114,-0.398332631315998,0,Low,0,84,False,False,True,True,False,False,False,1,0.3128934665056653,0.0002339169004479,0.2426714649079026,0.8824368114758127,-0.0663909875984671,0
-0.7250345432363964,-0.7850631141019959,-2.165870229365648,1.396848170174885,2.1249232344851725,0.561818994081002,-1.3108330158006536,0.2039380977085961,-0.9219266858602508,-0.879072396013899,0.1379491104483762,-1.0928406985353738,0.0816576470513996,0.8481613580727237,-0.2776874682643372,-0.8455463510585915,0.8648787832034117,0.7291993627590765,-0.288860667434958,0.4149457235072896,-1.2400820268461714,-0.3294328449951957,0,Low,0,9,False,False,True,False,True,False,False,1,-0.745443430845139,2.131061301922787,2.7276892234466503,-0.0861183453731723,-2.053526789858368,2
0.1397031839207153,0.0224626757202214,-1.3233694348491438,-0.9522666711796998,0.0002360763509037,-0.9045458318213024,-0.8725250524254908,-0.1348521466823596,-1.1773424975249978,-0.6484939289063845,0.8465769055601973,1.7004058970603075,-0.8096516826448188,0.8481613580727237,-0.2776874682643372,-0.8455463510585915,1.457396789508558,0.0412862518717541,0.6396200493202643,-1.3404791422952689,0.6496234944011576,1.0485628814208492,25,Low,0,4,True,False,True,False,False,True,False,1,-0.9567346085493204,0.0002345663592316,0.4188236030278414,0.111387656728543,2.803108797980532,0
-0.4367886341840258,-3.0057590361130915,-0.7833802339511853,-1.0904498971417342,-0.707992976360519,0.6480757485458435,0.8807068010751604,0.0922678248344874,0.3037025303605794,1.5507453078942002,1.0353356073409226,-0.5478169725654848,-0.1240291213400354,0.9165412477348712,-0.2776874682643372,1.4891421470323194,-0.9126752357120268,-0.7498138256486666,-0.3920251915188716,-0.8585978065847626,-1.1370071802326809,0.4284648045336289,1,Low,1,62,False,True,False,True,False,False,False,1,0.6782979702641859,-0.7107684871820364,1.4314559824970288,0.0995931476853184,0.3017076272252465,1
1.2926868201301975,-1.0273208510486602,0.9429984004771818,0.0495617170450496,1.4166941817737495,-0.3870053050322539,0.4423988376999976,0.8514053140537745,0.2983369491396464,-1.5516438586921244,-0.0902400144969554,1.0872542053441825,1.0415292328780963,-0.3826766558459316,1.467554999877448,-0.2618742265358638,-1.5051932420171732,1.6234864069125954,1.0866663203505569,1.4475485857440886,1.3711474206955925,-0.5705820971180036,61,High,0,63,False,False,False,True,False,False,False,0,0.1990323298768469,1.4012994432380483,1.3300037055094356,-0.0998374895585296,2.774285515903669,1
0.4279490929730858,-1.3099548774864365,-0.0601728631314003,-1.366816349065803,0.0002360763509037,-0.8182890773564612,-1.3108330158006536,0.6481676255173793,-0.653469530828464,1.421188976457265,-0.7306643161414171,1.1553821710904184,0.8358424644866613,-0.3142967661837841,-0.8594349576449323,0.9054700225095916,0.2723607768982655,-1.196957347725426,-0.9422359866330774,-1.5469997147426289,-1.5836648488911405,0.3595650182128267,58,Medium,1,122,False,False,True,False,False,False,True,2,-1.0233561599465582,0.0002383007472378,0.7581162142250608,0.1061319472543082,-0.4866342340585459,0
1.580932729182568,-0.6437461008831075,-1.0961933135628967,-1.7468202204613974,-0.707992976360519,0.2167919762216362,-0.434217089050328,1.1596138394738855,-0.0624448766131764,0.5168377473558036,0.4450744485959633,-1.7059923902514988,0.2873444154428347,-0.2459168765216365,-0.8594349576449323,0.9054700225095916,-1.5051932420171732,0.4540341184041475,1.5681007660754869,-0.7209174249531893,-0.7934243581877118,-1.2940298534864272,7,Low,0,20,False,True,False,False,False,False,False,1,-0.178521769623049,-0.6968909330744492,1.3129852897845329,-0.486386059050838,-0.8242711262677712,2
-1.3015263613411374,1.3346920841813237,-0.1931653552890089,1.396848170174885,-0.707992976360519,-0.6457755684267782,1.3190147644503232,-0.9622883189721247,0.0844135737311276,-0.7371418173134981,-1.0325810005198848,0.882870308105474,1.178653745139053,-0.7929559938188168,-0.2776874682643372,-0.2618742265358638,-0.3201572294068807,-0.4746485812937376,-0.9422359866330774,-1.271638951479482,0.9244897520371328,0.2906652318920245,66,High,0,1,False,False,True,False,False,False,False,0,0.519166883551249,-0.7146639409666224,0.4526102131377693,-0.2865729747356939,1.533670931474471,1
-0.4367886341840258,-1.4916481801964347,0.7385164996730031,-1.6777286074803803,0.0002360763509037,1.338129784264575,0.8807068010751604,-0.2218036115088124,0.9033608877205036,-1.4177732771302043,0.5394982657750989,-0.0709212123418318,0.4930311838342697,0.5746417994241337,-0.8594349576449323,-1.429218475581319,1.457396789508558,-0.6466268590155683,-1.011012336022353,1.034507440849369,0.3403989545606856,-1.3284797466468283,22,Low,0,71,False,False,False,False,False,False,True,1,1.00072606853385,0.0002384631119337,0.5996132845915718,-0.2770855479058978,-0.1714714119817577,1
-0.4367886341840258,-1.108073430030882,-1.2234483596051229,0.2568365559881012,0.0002360763509037,1.338129784264575,-1.7491409791758166,-0.2388628128432709,-1.6194926698167975,0.7027292425759091,-0.6720878264968314,0.6784864108667655,-1.0153384510362538,-0.1091570971973415,0.3040600211162578,1.4891421470323194,-0.9126752357120268,-0.853000792281765,-1.2173413841901803,0.9656672500335824,0.9588480342416296,-1.1217803876844217,21,Low,1,46,True,False,True,True,False,False,False,1,-0.944911210975964,0.0002389502060215,2.561578143869698,0.2935089774788501,0.2016941692603163,0
-1.589772270393508,-0.462052798173109,-0.7803911978207325,-1.712274413970889,-0.707992976360519,0.9931027664052092,-0.8725250524254908,0.5069787653526121,0.336814405973613,1.4746084232575087,-0.7614054560756606,-0.5478169725654848,0.0816576470513996,0.4378820200998387,0.8858075104968528,0.321797897986864,-0.9126752357120268,-0.1650876813944425,-0.288860667434958,0.2772653418757164,1.2680725740821015,-0.949530921882416,11,Low,1,16,False,False,True,False,False,True,False,1,-0.1037832331180398,-0.7100380895974268,1.7734939642259415,0.0983100575905632,0.2599985495830066,0
-1.0132804522887668,-0.1592306269897779,1.9865400958659327,1.4659397831559022,0.0002360763509037,0.8205892574755264,3.510554581326138,0.299123185844924,1.2426787070116954,-1.1921467448905911,-0.8154152045760487,-1.6378644245052627,1.6585895380524014,0.9165412477348712,0.3040600211162578,-0.2618742265358638,-0.3201572294068807,-1.2657486588141582,1.6712652901594005,1.5163887765598751,-1.5493065666866437,-1.5007292124488338,11,Low,0,91,False,True,False,False,False,True,False,1,2.2710942817848743,0.0002321308887927,1.165950838390407,-0.0926571449421622,-3.590439166751313,1
-1.0132804522887668,-0.0179136137708894,1.6813932695267162,1.1204817182508162,0.7084651290623266,1.338129784264575,-1.3108330158006536,0.736214683503519,-0.5066071932737543,-1.2625629309682047,0.0795433314509984,1.2235101368366543,-0.4668404019924271,-0.5194364351702266,-0.2776874682643372,-1.429218475581319,0.2723607768982655,0.0756819074161202,0.8115609227934536,-1.478159523926842,0.5465486477876669,-1.4318294261280318,43,Medium,0,4,False,False,False,False,False,True,False,2,-0.4475358601526216,0.7027155029232386,0.3432634852621412,-0.4781817223157969,2.76826868127045,2
-0.4367886341840258,-1.431083745959769,-1.3233411787423066,-1.4013621555563116,0.0002360763509037,0.1305352217567948,0.0040908743248347,-1.3099419719869183,-1.610773515761019,0.4485330926385646,-0.4414744363180101,-1.2972245957740822,0.4930311838342697,-0.9980956628052592,-0.8594349576449323,1.4891421470323194,-0.3201572294068807,-0.2682746480275409,1.5337125913808487,-1.374899237703162,-0.7934243581877118,1.5308613856664648,27,Low,0,22,True,False,True,False,False,True,False,1,-0.3680141363386387,0.0002324556181846,1.4538764004991014,0.1031833199935021,-0.7153764359847212,0
-0.1485427251316552,-1.2292022985042146,1.1407027739067022,0.5677488144026785,1.4166941817737495,0.2167919762216362,-0.434217089050328,0.8321961359622202,0.763057199511394,0.5887239378529113,0.5263649322532274,-1.7059923902514988,-1.426711987819124,-0.7929559938188168,0.8858075104968528,-1.429218475581319,-1.5051932420171732,1.210738540380202,1.0178899709612808,1.378708394928302,0.3747572367651824,-0.8806311355616137,0,Low,1,4,True,False,True,False,True,False,False,1,0.0278537494080935,1.4022737937782823,0.923910797685066,-0.6828680690338799,-0.7016338323155358,2
-0.1485427251316552,0.789612176051327,-1.416529629261058,-1.0904498971417342,0.7084651290623266,1.7694135565887823,0.0040908743248347,-0.2021049678966322,1.9695351287006968,-0.7801747802801476,-0.2453817474814359,1.019126239597946,-1.3581497316886455,0.4378820200998387,0.3040600211162578,0.9054700225095916,0.2723607768982655,1.5890907513682293,-0.1856961433510444,0.8624069638099026,0.51219036558317,1.565311278826866,13,Low,0,121,False,False,True,False,False,True,False,1,0.9367826084847872,0.7097807214839823,3.1859431858498404,0.4939636068413716,1.8142228296540064,1
0.7161950020254565,0.6886714523235494,-0.2615903297059473,-0.6413544127651224,0.0002360763509037,0.8205892574755264,0.8807068010751604,-0.2241848681228977,-0.2680845253395628,0.5640713865583852,1.3587879700813834,0.3378465821355849,-0.5354026581229054,-1.0664755524674068,0.3040600211162578,-1.429218475581319,-0.9126752357120268,1.210738540380202,-0.8734596372438017,-1.4093193331110554,0.2716823901516917,1.2208123472228547,37,Medium,0,17,False,True,False,False,False,True,False,2,0.578479583571571,0.0002381383825419,1.0821795871814737,-0.6792778967256959,0.1472769921063541,1
0.1397031839207153,-0.5226172324097749,1.2672158288766715,0.0495617170450496,0.7084651290623266,-1.0770593407509854,-0.8725250524254908,-0.5242634447356059,-0.5383638484730267,-1.5372448213396666,-1.900363644508472,-1.7059923902514988,0.6987179522257047,-1.6818945594267345,-0.2776874682643372,-1.429218475581319,0.8648787832034117,-1.196957347725426,-0.4951897156027852,1.6540691581914484,1.4055057029000892,-0.4672324176368002,34,Medium,0,17,True,True,False,False,True,False,False,2,-0.8401183235187484,0.7119733755200752,2.344275169627657,-0.2806757202140815,-4.328520357410495,2
-0.4367886341840258,-0.6437461008831075,0.3330305874709827,0.7750236533457302,0.0002360763509037,0.9931027664052092,0.0040908743248347,0.5434131788469477,0.5716022335669899,1.634962922654264,0.1485567222324434,0.2015906506431126,0.1502199031818779,1.6003401443563463,0.3040600211162578,-0.2618742265358638,0.2723607768982655,-1.0937703810923278,0.0894092542060585,-1.030698283624229,1.3711474206955925,-0.6394818834388059,6,Low,0,36,False,False,True,True,False,False,False,1,0.3932216871554671,0.000235865276799,0.6600721789342265,0.1048488571595531,-0.1280025887121254,1
1.004440911077827,1.2135632157079908,1.4079228123294678,-1.19408731661326,1.4166941817737495,0.2167919762216362,1.7573227278254862,0.4856965124718525,1.1887237366504273,-0.8715509879922628,0.6362641063305918,0.3378465821355849,1.384340513530488,-1.6818945594267345,-0.8594349576449323,0.9054700225095916,-0.3201572294068807,-0.2338789924831748,-0.2200843180456823,-0.9962781882163356,-0.6903495115742212,1.0830127745812503,74,High,0,18,True,False,False,False,False,True,False,0,1.230040292130759,1.419812103502499,1.1911308361078317,-0.0913740548474071,0.632297104585663,1
-0.4367886341840258,0.2041559784302199,-0.8120450607421813,-0.5031711868030879,0.7084651290623266,-0.214491796102571,-1.3108330158006536,1.405835021930944,-0.2340626973569061,1.0002077027030396,-0.1614943546060076,0.2015906506431126,-0.6039649142533837,0.232742351113396,-0.8594349576449323,-1.429218475581319,-1.5051932420171732,-1.6441008698021855,-1.561223131136559,-0.0325155167953233,-0.8621409225967057,-0.1571833791931901,15,Low,1,65,False,True,False,False,True,False,False,1,-0.7675551312651961,0.7195258505332841,0.5975532646396103,-1.264615558414475,-4.187092304608673e-05,2
-0.7250345432363964,-0.6639342456286633,-0.9031811662730164,0.015015910554541,0.0002360763509037,1.9419270655184653,1.7573227278254862,0.560370981364721,0.5849709201311628,0.981638790332204,-1.508232174859552,0.2015906506431126,0.972966976747618,1.395200475369904,-0.8594349576449323,1.4891421470323194,-1.5051932420171732,1.2795298514689344,0.8459490974880916,-0.7553375203610826,0.0311744147202135,-1.4662793192884327,21,Low,1,16,True,True,False,False,True,False,False,1,1.51038586032515,0.0002340792651438,2.8451082317914818,-0.2918286842099287,0.0037014482035256,1
-0.7250345432363964,-0.4014883639364431,-0.8124330868745054,1.1895733312318333,-1.4162220290719418,2.1144405744481483,0.4423988376999976,-2.1060069563272323,-0.498060290121416,1.646873790060059,-0.8382421526152259,-1.2972245957740822,0.2873444154428347,0.4378820200998387,-0.8594349576449323,-0.8455463510585915,0.8648787832034117,1.5546950958238632,1.0178899709612808,1.2410280132967288,-1.411873437868656,-1.6729786782508396,3,Low,0,43,False,False,False,False,True,False,False,1,0.6252944899316819,-1.4018064470714742,2.9268736613226536,-0.280034175166704,0.8391405908275085,1
1.004440911077827,-2.016539943580876,0.2882349162351625,-0.0886215089169847,-0.707992976360519,-1.3358296041455098,0.0040908743248347,-0.4067924633319085,-0.0794108988248484,-0.4697568552596421,-1.216701408190075,-0.0709212123418318,-1.426711987819124,0.095982571789101,-1.4411824470255274,0.9054700225095916,-1.5051932420171732,0.006890596327388,-0.6671305890759746,1.2066079178888356,-0.5529163827562337,0.3595650182128267,1,Low,1,141,False,False,False,False,False,False,False,1,-0.3517646885801722,-0.7127162140743295,1.6240645203806725,-0.6803018888443697,-0.104236938022732,2
-1.3015263613411374,0.0426508204657764,0.5148318017087657,1.1895733312318333,0.7084651290623266,1.0793595208700508,-0.434217089050328,-1.095927386698295,-0.8432670543074297,-0.4760145917320034,1.3181805569463123,0.7466143766130017,0.6987179522257047,1.531960254694199,-1.4411824470255274,0.9054700225095916,0.2723607768982655,-0.6122312034712021,1.1210544950451944,-1.6158399055584152,-1.411873437868656,1.3930618130248604,23,Low,0,9,True,True,False,False,False,False,False,1,-0.1580854278845087,0.7005228488871457,0.5645277191612851,-0.0877838825392234,1.1020137142776838,2
0.4279490929730858,0.1435915441935531,-1.5315091121541138,0.360473975459627,-1.4162220290719418,0.2167919762216362,0.0040908743248347,1.1250943356120449,0.6096437327967782,-1.1192001805378626,-0.7550534566778709,0.0653347191506404,1.4529027696609664,0.8481613580727237,-0.2776874682643372,1.4891421470323194,-0.3201572294068807,-0.1650876813944425,-1.286117733579456,0.346105532691503,-0.6903495115742212,-1.5007292124488338,34,Medium,0,1,False,False,True,False,False,False,True,2,0.2086543644170209,-1.4344363117346948,1.74830108837575,0.2970991497870338,0.1384573486194276,0
1.580932729182568,-1.2090141537586596,-0.7428179635650975,-0.9868124776702084,2.1249232344851725,-0.4732620594970953,-0.434217089050328,-1.3980322726728165,0.0831046123326655,-0.4002849291089415,-2.2927807794534125,1.7004058970603075,-0.6039649142533837,-1.339995111115997,-0.8594349576449323,0.321797897986864,1.457396789508558,1.6922777180013278,-0.7015187637706124,-0.8585978065847626,-1.03393233361919,-0.2260831655139923,60,Medium,1,26,False,False,True,True,False,False,False,2,-0.3146479063162715,2.1398299696908074,0.2695559040680022,0.3065865766168299,2.3810527510215187,0
-1.589772270393508,1.2539395051991016,0.911284657785395,-0.3649879608410535,1.4166941817737495,0.6480757485458435,-0.434217089050328,1.426217515456624,-0.3098276752097202,0.4523915502046252,-0.0190039485060668,0.0653347191506404,-0.6725271703838621,-0.7929559938188168,0.8858075104968528,0.9054700225095916,-0.9126752357120268,1.3827168181020326,0.5708436999309886,1.275448108704622,-0.4841998183472398,-1.1217803876844217,27,Low,0,46,True,False,True,True,False,False,False,1,-0.1325465261911332,1.4086070722898052,0.2632089092395515,0.2928674324314725,0.0357778442718983,0
0.7161950020254565,-1.673341482906434,2.087782723426309,1.1204817182508162,-0.707992976360519,-0.214491796102571,0.0040908743248347,-1.6438403380791156,-0.5238998320014184,-0.6149327466832368,-0.1258601882749666,-0.4796890068192486,0.6987179522257047,-0.5878163248323742,0.3040600211162578,-0.8455463510585915,0.8648787832034117,-1.4721225920803551,0.7771727480988158,-0.2390360892426831,-1.686739695504631,-1.1906801740052235,36,Medium,0,18,False,True,False,False,True,False,False,2,-0.18255246986358,-0.7024906478897914,2.30227451952888,0.1077974844203593,-0.774665485336363,0
-1.3015263613411374,-0.1794187717353329,0.9663477610335814,-0.2958963478600364,-0.707992976360519,-0.3007485505674124,0.0040908743248347,0.3666795226322644,0.8777741418927437,-0.359791960817342,-1.7575920737572626,-0.8884568012966654,1.5900272819219232,-0.5878163248323742,-0.2776874682643372,-1.429218475581319,1.457396789508558,0.1788688740492185,1.464936241991573,0.0707447694283565,1.7147302427405613,-0.8806311355616137,43,Medium,0,26,False,True,False,False,False,True,False,2,0.1463018349937501,-0.697621330659059,1.267096311600994,-0.083169718112366,-1.2081164159366964,1
-1.3015263613411374,0.789612176051327,0.550768355359412,1.4659397831559022,-0.707992976360519,-1.3358296041455098,-1.3108330158006536,-0.1916716679496065,0.2050564371748511,1.2471132306207788,1.3943709325198133,1.2235101368366543,1.4529027696609664,-0.1091570971973415,0.3040600211162578,-1.429218475581319,0.2723607768982655,-1.128166036636694,0.467679175847075,-0.4455566616900429,-0.0375421496887802,0.5318144840148323,65,High,1,27,False,False,True,False,False,False,False,0,-0.9381097996429916,-0.7046818406436209,1.8865979595049216,-0.2842658925222652,-0.3023455426109768,2
0.7161950020254565,-1.2292022985042146,-0.1998646510468855,0.3259281689691184,0.7084651290623266,-1.4220863586103512,0.8807068010751604,-1.173897999868237,0.7289761179766411,-1.432413023245423,0.9291628453145424,0.6103584451205295,0.561593439964748,-0.8613358834809643,-0.8594349576449323,-1.429218475581319,1.457396789508558,1.6578820624569617,1.5337125913808487,-1.1339585698479089,-1.0682906158236871,-0.4672324176368002,54,Medium,0,18,True,True,False,False,True,False,False,2,0.2670758403791526,0.6975993101723551,1.2222217075634656,-0.2770855479058978,1.4846438307590026,1
